device_id,device_type,browser,operating_system,fingerprint,is_mobile,is_known_device,risk_score,ip
device_000414,desktop_linux,Android 12.1,Unknown,961b3651-8dc7-431a-b3de-c7b5965bd1ff,False,True,0.19,101.209.250.90
device_000415,desktop_mac,Android 4.3,Unknown,b2d698cc-9c70-41e4-b7b9-7e781fdc0c0b,False,True,0.25,27.183.38.134
device_000416,desktop_mac,Android 4.2.2,Unknown,d3f448af-27ff-4c0b-988c-d6dc45fe2557,False,True,0.04,80.112.11.101
device_000417,desktop_mac,Android 2.3.3,Unknown,e10cd99f-346d-44df-a7a3-b92587138f34,False,True,0.03,111.220.186.143
device_000418,desktop_linux,Android 4.3,Unknown,01d469ff-598b-429b-956f-a98c133a1cbb,False,True,0.0,33.195.174.77
device_000419,desktop_mac,Android 1.1,Unknown,08a5ff1e-9982-4213-b6c3-32a9b55a177a,False,True,0.01,44.185.76.31
device_000420,desktop_windows,Android 2.3,Unknown,8edd852f-0262-4646-b1bd-b84cc8c6209a,False,True,0.02,89.51.177.43
device_000421,desktop_mac,Android 5.0.2,Unknown,0b9ac88f-d32d-4133-a05c-5a93c2ea7b55,False,True,0.01,62.204.26.230
device_000422,tablet,Android 3.2.3,Unknown,f640a681-fea1-4755-b3b7-605339b2f781,False,False,0.19,23.101.183.40
device_000423,desktop_mac,Android 7.1.2,Unknown,70079cd5-6ec1-426a-81d9-0109055f2d78,False,True,0.05,29.213.204.83
device_000424,desktop_mac,Android 5.0,Unknown,dbd8574e-231e-43f3-9458-2ed2c39b25d6,False,True,0.3,192.40.138.234
device_000425,mobile_ios,Android 4.4.1,Unknown,98259c9c-bfbe-4a09-8adc-88714fd8ab9e,False,True,0.04,60.105.95.66
device_000426,desktop_mac,Android 1.0,Unknown,6e74ccf3-9a9b-4eed-9167-e57c94586ebf,False,True,0.09,38.34.208.150
device_000427,mobile_ios,Android 2.2.1,Unknown,dc469be1-37b1-4447-b02d-58a5affb1de2,False,True,0.02,166.200.191.69
device_000428,desktop_windows,Android 4.2.1,Unknown,df7840c6-6015-445a-9b38-c68bda4b0cfd,False,True,0.08,85.244.20.51
device_000429,desktop_linux,Android 3.0,Unknown,4b796828-1d53-4619-9193-0337ceb805fd,False,False,0.0,173.142.110.210
device_000430,desktop_windows,Android 4.4.1,Unknown,1ebc9506-5962-4846-8285-9932522272d6,False,True,0.03,31.196.249.69
device_000431,desktop_linux,Android 4.4.4,Unknown,c5a3e411-66d1-4c16-a34d-72df06f5cb35,False,True,0.06,14.50.40.219
device_000432,desktop_mac,Android 2.3.5,Unknown,2862b012-9c41-4549-9355-f002226ebf4f,False,True,0.24,170.244.87.18
device_000433,mobile_ios,Android 5.1.1,Unknown,b034ddc8-5878-451e-b7cd-23349166b046,False,True,0.01,122.234.150.126
device_000434,mobile_android,Android 4.1.2,Unknown,167932ae-19b7-4c90-9d86-cf99e2f279a7,False,True,0.06,46.135.3.221
device_000435,mobile_android,Android 5.0.1,Unknown,9174cb3a-6d79-4361-a762-51cd65af95e9,False,True,0.01,2.33.81.173
device_000436,mobile_ios,Android 4.2.2,Unknown,7eca1b2f-f734-4a11-838c-6cb8f7f62fd1,False,True,0.12,214.8.25.238
device_000437,desktop_linux,Android 4.1.2,Unknown,dc3b6cbe-4ec8-4672-b8f2-237d675e7b98,False,True,0.01,193.21.246.232
device_000438,tablet,Android 2.3.7,Unknown,c965eb4a-da55-4b42-8ff3-7439a664a3da,False,True,0.07,64.21.109.246
device_000439,desktop_mac,Android 5.1.1,Unknown,de20f111-00fe-4f06-98df-e5bbed084d93,False,True,0.02,46.191.223.101
device_000440,tablet,Android 2.3.6,Unknown,e49f8ec8-0035-4ec7-97f8-351fc2de7eef,False,True,0.08,29.170.82.75
device_000441,mobile_android,Android 4.2,Unknown,bab4bf54-26d8-4a24-929f-2164ff6e813b,False,True,0.2,214.74.68.206
device_000442,desktop_windows,Android 2.3.3,Unknown,bf53d7d9-dbdd-49c9-8090-99cddfd808cd,False,True,0.11,161.29.247.45
device_000443,tablet,Android 10,Unknown,65585cdb-319d-4cb2-abf7-0b6e880ea942,False,True,0.04,148.252.71.144
device_000444,desktop_windows,Android 4.4,Unknown,06977087-5c7b-4e78-a170-e3667b29798b,False,True,0.15,102.201.6.22
device_000445,tablet,Android 4.4.3,Unknown,e5741900-0016-4f09-8184-5f4c82ffd041,False,False,0.32,27.224.232.216
device_000446,desktop_windows,Android 10,Unknown,bd086a00-49be-4ccf-94ff-7edb44b946b1,False,True,0.09,139.189.53.227
device_000447,desktop_linux,Android 4.0.2,Unknown,f3793dff-69e1-490c-bc44-45cd99e8e55c,False,True,0.06,62.27.198.132
device_000448,tablet,Android 4.0.4,Unknown,25c26bc2-18d8-4b42-b3fc-eee9ea31e508,False,True,0.01,220.197.165.155
device_000449,mobile_android,Android 8.0.0,Unknown,3358f442-6fd6-4a82-ae57-88b75c729261,False,True,0.03,51.11.207.123
device_000450,tablet,Android 2.3.4,Unknown,5f7f8412-7bb4-4864-bb4d-61b902e9e24a,False,True,0.22,64.191.209.254
device_000451,tablet,Android 4.2.2,Unknown,f8708b38-5925-433d-b46e-a9af415b1e5d,False,True,0.06,221.172.146.55
device_000452,tablet,Android 9,Unknown,2d1ef052-c4a7-48a1-9aee-e104127fc28c,False,True,0.08,24.154.221.217
device_000453,desktop_mac,Android 11,Unknown,6346066c-ff82-49fc-b587-871cf115480b,False,True,0.01,100.212.28.184
device_000454,desktop_linux,Android 5.1,Unknown,c6743c17-4c28-4728-8f49-8f5fb37e2010,False,True,0.17,96.118.72.162
device_000455,tablet,Android 13,Unknown,12c38344-ac29-4c8f-a40b-7e89f8ed57bf,False,True,0.02,164.25.236.67
device_000456,desktop_windows,Android 3.2.6,Unknown,d12f0999-79ca-40ea-9f1d-9a95159b6dd1,False,True,0.06,174.22.183.162
device_000457,desktop_linux,Android 4.4.2,Unknown,4ed90e75-e438-4886-ab73-7f32de8f0846,False,True,0.01,75.234.138.240
device_000458,tablet,Android 6.0,Unknown,b7ffeb6d-bf15-46ea-ba67-e1cbe685eda3,False,False,0.06,104.221.136.79
device_000459,desktop_linux,Android 4.4.4,Unknown,30e20f7b-47c7-465b-8e0f-849e01d265b2,False,True,0.12,46.3.49.86
device_000460,desktop_windows,Android 2.2,Unknown,c9c1889f-6587-4857-bd10-41562c9c9e79,False,True,0.18,120.6.150.168
device_000461,desktop_mac,Android 4.4.4,Unknown,982d9943-d26f-4bac-95e3-0ad64016e982,False,True,0.28,167.104.21.149
device_000462,mobile_android,Android 2.3.6,Unknown,0836733a-8a73-4399-958c-f6114c3d213b,False,True,0.02,100.41.198.24
device_000463,desktop_mac,Android 2.0,Unknown,a66f12dd-1cfa-4e3c-a136-db93959b6eea,False,True,0.16,152.155.205.132
device_000464,desktop_mac,Android 12,Unknown,94f60dba-f767-4688-9c4e-b07045f2ec0d,False,True,0.14,1.28.160.252
device_000465,tablet,Android 2.3.2,Unknown,02537392-9d3d-47b1-b64a-e64102ab09ea,False,True,0.13,141.23.187.145
device_000466,mobile_android,Android 4.1.2,Unknown,02688147-0871-4ef9-88d2-a53f6bef3254,False,True,0.35,37.106.213.223
device_000467,desktop_linux,Android 2.2.3,Unknown,49b6138b-2a39-4908-af8a-09d542c3986b,False,True,0.26,169.90.227.160
device_000468,mobile_android,Android 4.4.1,Unknown,feb15bf3-a4f5-4585-8177-6c42b8f4a41c,False,True,0.07,53.169.32.229
device_000469,desktop_windows,Android 14,Unknown,8b115f44-2907-4882-8b51-6d7fc7f8182b,False,False,0.06,171.12.21.196
device_000470,tablet,Android 4.2.1,Unknown,9c5fa051-4de2-40f5-a167-624e555ad14b,False,True,0.23,2.117.228.74
device_000471,desktop_windows,Android 3.2.5,Unknown,1d67109d-d362-4b5a-b4bd-71b0b5604036,False,True,0.12,85.70.162.101
device_000472,mobile_android,Android 8.0.0,Unknown,dc2bda45-4fa2-432d-a8b8-472c412804f0,False,True,0.02,53.73.254.149
device_000473,tablet,Android 4.2,Unknown,11b6cef7-4c33-49f2-972c-5e44a15ee8d9,False,True,0.36,190.118.255.54
device_000474,desktop_windows,Android 4.0.3,Unknown,4827db72-c7a9-4df9-86c8-7c0d269d7d02,False,True,0.09,211.194.84.145
device_000475,desktop_linux,Android 4.2,Unknown,0011165b-490c-41d8-a520-39c33408d9ec,False,True,0.08,31.9.185.171
device_000476,mobile_ios,Android 3.2.4,Unknown,76db24f7-2160-498d-92b7-4f5c3cd46ff5,False,True,0.19,6.123.252.45
device_000477,tablet,Android 4.0,Unknown,8a67ba9b-a135-4063-9544-2d810f48370a,False,True,0.05,149.209.158.127
device_000478,desktop_mac,Android 1.5,Unknown,5a0214ed-e842-4082-bc07-2d6a7043607f,False,True,0.14,33.233.109.25
device_000479,desktop_windows,Android 5.0,Unknown,869fb385-1fc2-4ad5-b740-a08072b67782,False,True,0.07,39.238.98.191
device_000480,desktop_linux,Android 2.1,Unknown,a295eba4-2a6b-4747-803d-f8adf9b6d8bb,False,True,0.01,96.128.133.3
device_000481,desktop_linux,Android 4.4.2,Unknown,e2421376-6363-4864-a5ff-0d0b451ef03f,False,True,0.13,82.27.82.187
device_000482,mobile_ios,Android 3.2.6,Unknown,643fc56f-c021-428a-97b7-6cba84f9f954,False,True,0.0,219.162.10.197
device_000483,tablet,Android 4.2.2,Unknown,a8435fca-21ca-49cf-9dc1-dcf98ff456e4,False,True,0.01,103.239.67.22
device_000484,tablet,Android 5.0.1,Unknown,a9538bf8-97c5-4309-a3b1-76e7fb581db4,False,True,0.02,196.93.219.139
device_000485,desktop_windows,Android 5.1.1,Unknown,fa470fbf-b0bd-41fd-8352-b27ffbbe84cd,False,True,0.03,223.22.238.65
device_000486,mobile_android,Android 13,Unknown,8eeea764-94e5-485e-a4eb-54780ed83857,False,True,0.04,2.47.85.212
device_000487,mobile_android,Android 2.3.2,Unknown,06afa2f7-9749-46dc-a06c-723d379c94a2,False,True,0.12,4.50.15.149
device_000488,desktop_windows,Android 3.2.3,Unknown,eaa49641-a8e9-4f40-8b40-7d8ce1784c0b,False,True,0.09,45.24.81.92
device_000489,desktop_mac,Android 1.0,Unknown,a470ece4-1269-4ab1-9bdf-9cfe485a4308,False,True,0.08,143.48.250.141
device_000490,mobile_android,Android 8.0.0,Unknown,ee6c3bc4-a271-4e0c-bf02-0a6ba69721cb,False,True,0.11,143.29.247.235
device_000491,desktop_windows,Android 1.1,Unknown,7a645f08-002a-4615-9fac-ce9a5872edb8,False,True,0.02,14.152.109.215
device_000492,tablet,Android 6.0.1,Unknown,6358293f-1085-47b3-a0a4-4965de631948,False,True,0.04,6.100.78.100
device_000493,tablet,Android 12.1,Unknown,e2691eed-9c35-4d41-b8fd-260fb6e98cf7,False,True,0.07,33.235.74.184
device_000494,desktop_windows,Android 4.2.2,Unknown,803c9b12-6300-4df9-a543-5667d39fc02f,False,True,0.1,155.200.49.254
device_000495,desktop_linux,Android 3.2.6,Unknown,63f551d5-93a0-4d95-aa6b-b8d8885a079b,False,True,0.03,124.172.208.169
device_000496,desktop_linux,Android 2.3.7,Unknown,73455ca6-876c-456a-85e1-30b457474834,False,True,0.19,197.86.255.155
device_000497,desktop_windows,Android 5.0.2,Unknown,820fbb7e-de27-4edc-8c08-6be9bb7d6dd3,False,True,0.0,98.59.178.86
device_000498,mobile_android,Android 3.2.2,Unknown,f554c231-7e11-4256-8f84-5f1d7f2a6000,False,True,0.07,123.27.218.209
device_000499,desktop_linux,Android 12,Unknown,9d483f95-f05d-4f52-9399-bd007996f7d6,False,True,0.03,170.149.101.65
device_000500,mobile_android,Android 2.1,Unknown,c76a4c38-defd-4e70-b2a8-54e92200f4ba,False,True,0.07,67.91.97.210
device_000501,desktop_mac,Android 4.4,Unknown,55e4e867-a8db-478b-ac77-b7e8e19961ac,False,True,0.14,192.57.7.118
device_000502,desktop_linux,Android 8.0.0,Unknown,3cdc06f8-cd74-4137-8d08-3694e0c97fd4,False,True,0.08,23.211.211.49
device_000503,desktop_linux,Android 2.3.5,Unknown,d0b24f77-8efd-43b3-99ab-a09b8cd6f278,False,True,0.04,151.204.57.238
device_000504,mobile_android,Android 3.2,Unknown,ee73cabf-5ca1-4f52-94ca-a9de5673d767,False,True,0.05,223.83.200.167
device_000505,desktop_linux,Android 4.0.4,Unknown,925cd90d-2316-4871-af80-193d65055a6c,False,True,0.05,27.195.191.143
device_000506,desktop_linux,Android 2.3.1,Unknown,3e3e80df-8b2f-41d2-82da-6ff3a31d9c7b,False,False,0.11,104.251.180.212
device_000507,tablet,Android 4.4.3,Unknown,c83e46af-2500-4653-9f8a-efe7ba00eb09,False,True,0.01,212.100.169.229
device_000508,mobile_ios,Android 4.3.1,Unknown,501a542b-197a-442e-aed0-f40b0705de12,False,True,0.18,129.99.145.28
device_000509,mobile_android,Android 10,Unknown,1a427785-3c97-4248-8279-2ba581a5a87d,False,True,0.06,69.155.21.235
device_000510,mobile_ios,Android 2.3.5,Unknown,eb6672cc-d2bb-43de-acf6-1b9f825421a2,False,True,0.02,221.36.235.5
device_000511,desktop_linux,Android 2.0,Unknown,b360450d-9488-4707-8877-48c0c002c9e8,False,True,0.06,102.98.22.101
device_000512,desktop_mac,Android 6.0.1,Unknown,04db624d-9f67-4e30-b77c-60891e9cd0c7,False,True,0.13,40.31.73.167
device_000513,desktop_mac,Android 7.1,Unknown,41df5a09-860e-4b8f-86b2-b5daed63d6ad,False,True,0.11,33.86.233.25
device_000514,mobile_android,Android 11,Unknown,f6129a7f-9550-4ee8-a908-759b73bfd7c6,False,False,0.22,71.60.113.205
device_000515,desktop_windows,Android 2.3.6,Unknown,f11fd955-cb43-4399-a1cf-8c6654f461b9,False,True,0.1,27.184.145.168
device_000516,tablet,Android 4.0.2,Unknown,b11b1493-0cb6-4145-a54e-6740e979bfe3,False,True,0.0,93.43.104.82
device_000517,tablet,Android 3.2.1,Unknown,330f8117-22c8-437a-b3cc-c8c05728d683,False,True,0.05,194.158.183.175
device_000518,mobile_ios,Android 2.3,Unknown,e40cfcdb-12c7-4503-af52-04fdfcebd275,False,True,0.06,58.81.166.127
device_000519,desktop_mac,Android 4.4.1,Unknown,6f0b591f-77cd-4926-85c5-2728ffc4154f,False,True,0.03,219.98.188.164
device_000520,mobile_android,Android 2.2,Unknown,4e27b495-08b5-4f85-a79c-73d7fa46ddc8,False,True,0.05,58.241.112.235
device_000521,tablet,Android 12,Unknown,52aaae9f-a60e-49bf-b060-c1d375e8a6f7,False,True,0.1,84.25.249.238
device_000522,desktop_linux,Android 2.3,Unknown,9eaba02d-ee21-4f19-8aaf-e8bfa5892786,False,True,0.01,64.44.229.243
device_000523,mobile_android,Android 4.0.1,Unknown,2c530d71-d41d-4722-b51e-1552abe9e76a,False,False,0.18,168.232.67.128
device_000524,mobile_android,Android 2.2.3,Unknown,f3ef83f4-8750-43af-87d7-1944a915689c,False,True,0.16,183.103.48.169
device_000525,desktop_windows,Android 2.3.2,Unknown,7472b205-7ccc-4e5a-81f0-c6e26cdf6241,False,True,0.07,221.101.51.3
device_000526,tablet,Android 4.4.1,Unknown,a13b3380-3b6c-40e1-b13f-b836fe2e29fc,False,True,0.06,142.138.122.209
device_000527,tablet,Android 2.2.1,Unknown,13194e96-630a-4523-af1e-c9bad75acad4,False,True,0.21,176.201.28.187
device_000528,mobile_ios,Android 4.0.3,Unknown,c0a086f6-a2ea-43be-a34b-83c1b2f98b77,False,True,0.05,51.129.138.101
device_000529,mobile_android,Android 4.2.2,Unknown,2e03538d-5750-4df4-afbd-4d3a432e9240,False,True,0.25,118.170.150.174
device_000530,desktop_linux,Android 4.0.1,Unknown,5907c5d9-3198-4ff4-8a49-5e7bdfbdcd22,False,True,0.07,96.108.105.74
device_000531,desktop_mac,Android 4.1.1,Unknown,219273d8-8475-4501-ba87-f73512f5aadb,False,True,0.01,30.93.253.72
device_000532,desktop_windows,Android 4.0,Unknown,d6af0294-b04f-4c51-8443-e765a94523cc,False,True,0.04,19.143.237.33
device_000533,mobile_android,Android 5.0.2,Unknown,632e4931-1488-405c-8b6e-57d6345a895d,False,True,0.02,223.15.250.251
device_000534,desktop_mac,Android 1.6,Unknown,9b0f064a-bcdd-4765-a74a-95ed784f667a,False,False,0.17,151.255.154.70
device_000535,mobile_ios,Android 3.2.3,Unknown,8343ccc6-b71b-4c6c-a236-eaa8a2dce7d5,False,True,0.1,178.54.204.164
device_000536,desktop_linux,Android 4.0.4,Unknown,7eca33ac-0a48-4259-a37b-0dd8625225b7,False,True,0.01,113.45.157.3
device_000537,desktop_windows,Android 4.4.1,Unknown,64d1d4f7-3e14-4a6a-9dd6-77ef17b865f7,False,True,0.1,177.97.145.220
device_000538,desktop_windows,Android 4.1,Unknown,45dbcf16-a368-4d2d-8615-9306c4cd1029,False,True,0.06,151.151.71.96
device_000539,mobile_ios,Android 3.2.2,Unknown,7f67bd00-b81c-4608-ad27-178208604cfd,False,False,0.08,32.202.87.135
device_000540,desktop_mac,Android 2.2.1,Unknown,a409e9e5-4708-4367-a382-21ec3ecfd2f1,False,True,0.01,21.31.169.226
device_000541,desktop_mac,Android 2.2.1,Unknown,20da1a10-e394-4289-b8c2-85031d822ab9,False,True,0.09,91.233.57.238
device_000542,desktop_mac,Android 6.0,Unknown,587c8c9b-f590-42c7-ad65-a510b60a7ba5,False,True,0.05,128.57.38.109
device_000543,desktop_mac,Android 12.1,Unknown,f2790101-d1d7-4559-a090-a3269167c681,False,True,0.12,129.139.60.22
device_000544,tablet,Android 2.3.5,Unknown,558af0d7-5121-4c5f-a072-c6d9cdb7d790,False,True,0.0,161.90.161.171
device_000545,desktop_mac,Android 8.0.0,Unknown,9b131291-b690-465e-bd5b-88cfc082b62c,False,False,0.31,211.55.194.181
device_000546,desktop_windows,Android 2.0,Unknown,fa2c6f39-0ae7-4f9d-9938-67409d552c5d,False,True,0.04,103.69.144.183
device_000547,mobile_android,Android 4.2,Unknown,9d3a4ebe-5966-4540-b3cd-baed679ae66a,False,True,0.0,39.176.38.212
device_000548,desktop_linux,Android 4.1.1,Unknown,db055425-2d4a-4e64-871a-bd6832641548,False,True,0.15,181.151.53.82
device_000549,mobile_android,Android 2.3.3,Unknown,b809bcf0-6883-4bc5-994c-f095c3d12744,False,True,0.02,221.80.104.72
device_000550,mobile_ios,Android 4.4.1,Unknown,cf449454-6e2a-4361-ac38-b02e4f84dd36,False,True,0.21,31.228.116.101
device_000551,desktop_windows,Android 2.3.4,Unknown,2c59b9ef-cc1a-488b-b110-ed9843921ccf,False,False,0.14,147.164.42.172
device_000552,desktop_windows,Android 7.1,Unknown,f761b28f-73bf-49a4-b343-3de6308065a6,False,True,0.18,106.80.67.47
device_000553,mobile_android,Android 7.0,Unknown,1f8f0e26-4a41-4819-aa73-719ddf16c434,False,True,0.05,135.224.175.126
device_000554,desktop_windows,Android 4.0.3,Unknown,4b8a4c20-6153-4910-a002-222929c67cc2,False,True,0.0,203.88.54.9
device_000555,tablet,Android 11,Unknown,098e456d-6c5e-435c-b624-a2f0a978330e,False,True,0.08,191.78.248.234
device_000556,desktop_mac,Android 4.1.2,Unknown,04f133b3-a290-4300-976e-fce559a1b18a,False,True,0.06,47.17.38.82
device_000557,tablet,Android 6.0,Unknown,1c2ca75a-70ae-4346-afcb-4ee7660fe67f,False,True,0.05,191.181.241.24
device_000558,desktop_windows,Android 2.3.5,Unknown,ac331f3c-ba83-460e-a0bb-18cac9fe6a1b,False,True,0.21,140.155.31.29
device_000559,mobile_ios,Android 4.0.3,Unknown,ea33bc49-6dd7-47da-807d-6d0f2c68a2af,False,True,0.03,78.37.83.238
device_000560,tablet,Android 12.1,Unknown,3d8adf3c-becd-4ef3-9bf3-2f22e48a2c9c,False,True,0.03,145.184.199.73
device_000561,tablet,Android 4.2.2,Unknown,b5202c4d-5b8a-429d-b3f0-0ba6aef8c3b6,False,True,0.01,178.134.42.81
device_000562,desktop_mac,Android 4.4.4,Unknown,ee49af47-6e1b-4a49-ad04-a8088641ae8e,False,True,0.14,141.53.150.232
device_000563,desktop_windows,Android 5.0.1,Unknown,4218ad10-4f04-4c5f-b669-4c749c67703f,False,True,0.04,73.1.153.28
device_000564,desktop_windows,Android 6.0.1,Unknown,80587158-fd80-4471-b7f1-b2c8afecc98b,False,True,0.02,27.70.91.167
device_000565,desktop_linux,Android 4.1.1,Unknown,327f788e-3f55-4e38-aefe-e54e48be252e,False,True,0.03,7.175.85.71
device_000566,desktop_windows,Android 10,Unknown,925ac9b3-3d51-4f8b-9ce9-b3f6e44b4aba,False,True,0.04,116.92.131.53
device_000567,mobile_android,Android 2.3.2,Unknown,e6a995cb-8f9c-4c2b-a225-2d2c1f51baf3,False,True,0.01,121.139.42.25
device_000568,desktop_linux,Android 4.0.3,Unknown,495685fa-7b7d-4fc0-800d-c4579f348a89,False,True,0.23,168.36.90.149
device_000569,desktop_linux,Android 12.1,Unknown,de4061a2-0419-4c90-953b-f927f54718dd,False,True,0.02,52.138.153.201
device_000570,desktop_windows,Android 4.2,Unknown,861cd334-8f92-4363-8275-eba7cb934d73,False,True,0.0,76.18.224.133
device_000571,desktop_linux,Android 1.0,Unknown,4804c3b9-4e32-4a04-94f2-2bd41a62c60e,False,True,0.07,170.165.62.149
device_000572,desktop_linux,Android 2.3.7,Unknown,9cd77bbb-080b-4356-8655-06cd3a55dfe3,False,True,0.05,211.243.57.192
device_000573,mobile_ios,Android 4.1.2,Unknown,1ff79361-89ad-4e8d-82a5-b61cc7425126,False,True,0.11,146.53.24.217
device_000574,desktop_windows,Android 2.1,Unknown,f04c63be-d88a-4241-aee0-67033feeefd9,False,True,0.01,35.248.197.248
device_000575,mobile_ios,Android 2.3.6,Unknown,cac8bf15-841f-4b0d-9ff5-69aa4a229f3b,False,True,0.13,47.253.77.103
device_000576,mobile_android,Android 12,Unknown,8988f2b4-938e-401c-ba3a-bb48d8bc461d,False,True,0.01,69.119.81.157
device_000577,desktop_mac,Android 4.4.1,Unknown,0105fc6b-633a-4bb7-9b7b-b0ae3bc3843b,False,True,0.28,36.79.223.72
device_000578,desktop_linux,Android 2.3.6,Unknown,d1839bf4-16e0-4665-a542-4181c345252b,False,True,0.16,124.196.88.204
device_000579,mobile_ios,Android 5.0.1,Unknown,133825e8-c3bb-4325-a9f7-b9bf97427d36,False,True,0.05,9.19.208.1
device_000580,mobile_android,Android 2.3.3,Unknown,f4b71a02-f9ff-4190-a9cb-a56c55e5cb5d,False,True,0.16,181.116.52.244
device_000581,desktop_linux,Android 1.0,Unknown,6b691edf-7305-49eb-8ea4-650791c1814b,False,False,0.21,134.145.184.72
device_000582,mobile_android,Android 3.2,Unknown,d556a002-2e61-4526-8a8f-8feb9e7ad547,False,True,0.04,182.236.189.210
device_000583,desktop_windows,Android 3.0,Unknown,88b0e723-1e8e-4b28-9595-763787cc6c41,False,True,0.02,41.216.115.243
device_000584,desktop_windows,Android 4.2.2,Unknown,bcaa8322-5c7d-4ee9-92e5-a642e0443194,False,True,0.05,83.95.221.26
device_000585,desktop_linux,Android 4.4,Unknown,bb6876fe-1e56-4faa-b0a8-f75dbd5ef2d5,False,True,0.27,5.44.205.20
device_000586,mobile_ios,Android 4.3.1,Unknown,15d216e9-001d-4e5a-8911-d52055751012,False,True,0.14,200.104.57.83
device_000587,desktop_mac,Android 4.3.1,Unknown,21b30581-9e93-41c3-b3fc-b6a9d0c6b78e,False,True,0.09,97.50.62.145
device_000588,desktop_linux,Android 4.2.1,Unknown,d061bca9-41c9-4782-a6f2-4c50e66ecfc4,False,True,0.05,214.247.161.91
device_000589,mobile_ios,Android 2.2.3,Unknown,3c62e2fc-ac97-412e-83f5-bd155abde650,False,True,0.28,98.1.113.246
device_000590,mobile_android,Android 7.1.2,Unknown,6d81d263-b671-4160-ac0a-ca55af1dc477,False,True,0.02,138.30.72.188
device_000591,tablet,Android 3.2.4,Unknown,48e02d42-3750-47f3-9fa3-05cdd905a5ad,False,True,0.01,167.43.199.193
device_000592,desktop_mac,Android 12.1,Unknown,929fa002-75de-4177-9b55-f26be0edc26d,False,True,0.07,159.149.100.230
device_000593,desktop_mac,Android 2.1,Unknown,424df778-4956-474c-bf32-5c5c62b79cf9,False,True,0.02,20.74.126.135
device_000594,mobile_android,Android 12.1,Unknown,d12fa3f4-6f16-4cc7-a1da-f650d9c601f6,False,True,0.21,77.254.146.200
device_000595,desktop_linux,Android 4.2.1,Unknown,65dd1669-c2e5-4ef2-a4e7-de9d8d799649,False,True,0.13,194.148.28.189
device_000596,desktop_linux,Android 4.0.1,Unknown,ef4e67e4-c126-4909-8b1f-f66817526ccf,False,True,0.11,221.250.210.159
device_000597,desktop_mac,Android 14,Unknown,e9d480de-0246-4d6b-98f3-70a37550725d,False,True,0.01,148.107.133.165
device_000598,desktop_mac,Android 1.5,Unknown,9e8b8640-21ce-4a38-ab5b-cc5b80009f10,False,True,0.03,152.103.168.119
device_000599,mobile_android,Android 4.0.1,Unknown,346cccbd-daf3-4ebf-bf1b-7142880f55b9,False,False,0.06,17.69.123.48
device_000600,desktop_mac,Android 2.2.3,Unknown,eb6b393b-e34b-42c7-ab62-cac3da080121,False,True,0.18,87.128.118.103
device_000601,desktop_mac,Android 1.0,Unknown,c08041b1-f32d-4128-b186-dc4dc6c90195,False,True,0.07,148.102.96.11
device_000602,mobile_ios,Android 6.0,Unknown,98a1d102-cd23-4244-910a-174697d255b3,False,True,0.13,27.255.164.66
device_000603,tablet,Android 1.1,Unknown,55ffbab1-d98e-48ad-8cff-5b3fd4bcee77,False,True,0.03,98.197.163.107
device_000604,tablet,Android 3.1,Unknown,5e18e810-5448-48a6-aaf7-92285a75cd22,False,True,0.07,165.188.4.194
device_000605,desktop_windows,Android 4.2.1,Unknown,221ccf97-3d24-4fbd-ae96-53f5c4a3e0fa,False,True,0.06,218.166.99.10
device_000606,tablet,Android 2.3.1,Unknown,d26d671b-9bad-4c75-affd-a7f08378c1c2,False,True,0.1,90.118.77.23
device_000607,mobile_ios,Android 4.0.1,Unknown,98c2ed69-441d-4f03-92ce-339096f7aa70,False,True,0.02,90.73.64.206
device_000608,desktop_mac,Android 2.3.7,Unknown,44b8e9a6-d36d-4374-b2fc-a3a33abea443,False,True,0.03,54.192.54.96
device_000609,desktop_linux,Android 9,Unknown,dce2816f-613a-412a-9bf3-2e485e5f5306,False,True,0.02,80.177.48.196
device_000610,desktop_linux,Android 2.3.3,Unknown,4895e492-b26c-420c-849f-258ed77bd67b,False,True,0.01,209.67.229.249
device_000611,desktop_mac,Android 4.3,Unknown,d9461dfe-329e-43d1-ab2f-7ed04b878b99,False,True,0.18,69.33.164.61
device_000612,desktop_mac,Android 7.1,Unknown,57b32b31-a1d0-4b57-9e19-d470f714d09a,False,True,0.2,148.125.117.30
device_000613,desktop_windows,Android 2.3.2,Unknown,5b3a17de-c52f-471f-b333-1529ca640025,False,True,0.01,119.247.252.190
device_000614,desktop_mac,Android 4.1,Unknown,6d85e57e-fc1a-4302-a387-00755b092477,False,True,0.14,220.227.83.224
device_000615,desktop_linux,Android 4.0.3,Unknown,c67c4465-4282-42be-a322-6e4bc899b7f5,False,True,0.11,129.175.171.22
device_000616,desktop_mac,Android 3.0,Unknown,bdb3158f-829e-4329-b884-e3a9652a8b34,False,True,0.02,147.15.208.188
device_000617,desktop_mac,Android 2.2.1,Unknown,f4ec78f0-b695-47e0-a654-88ca12468039,False,True,0.11,48.46.81.178
device_000618,mobile_android,Android 11,Unknown,161d98d0-5ea3-4574-b084-930622578654,False,True,0.11,62.30.4.77
device_000619,desktop_windows,Android 4.3,Unknown,b2a20fc2-9445-4dc1-a2a5-72a2f15c51aa,False,True,0.0,208.88.5.247
device_000620,mobile_android,Android 5.0,Unknown,6b018f31-e8af-4df8-ab4d-4c68e140d2d4,False,True,0.12,144.95.60.187
