transaction_id,timestamp,card_id,user_id,merchant_id,location_id,device_id,amount,currency,status,transaction_type,payment_method,is_online,is_fraudulent,fraud_pattern,fraud_score,mcc,auth_code,response_code,is_declined,decline_reason
tx_f00002366,2025-03-30T11:00:41.225813,card_000918,user_000457,merch_000315,loc_000074,device_001426,279.65,USD,approved,purchase,online,True,True,identity_theft,0.94,9845,451460,00,False,
tx_f00002367,2025-04-16T06:55:31.162290,card_000934,user_000466,merch_000233,loc_000080,device_000405,97.42,USD,approved,purchase,online,True,True,account_takeover,0.3,2031,461280,00,False,
tx_f00002368,2025-04-09T04:59:22.769289,card_001016,user_000510,merch_000136,loc_000100,,2234.53,USD,declined,purchase,chip,False,True,application_fraud,0.82,1672,,05,True,insufficient_funds
tx_f00002369,2025-03-25T15:47:42.487797,card_000729,user_000360,merch_000463,loc_000045,,47.63,USD,approved,purchase,manual_entry,False,True,merchant_fraud,0.64,3062,935226,00,False,
tx_f00002370,2025-04-06T00:59:24.158616,card_000181,user_000089,merch_000275,loc_000001,device_000881,205.9,USD,approved,purchase,online,True,True,velocity_abuse,0.85,5023,426308,00,False,
tx_f00002371,2025-03-24T03:01:43.697492,card_001012,user_000508,merch_000212,loc_000158,,60.75,USD,declined,purchase,contactless,False,True,transaction_laundering,0.81,2930,,05,True,invalid_card
tx_f00002372,2025-03-25T22:50:26.305693,card_001919,user_000983,merch_000049,loc_000046,,250.41,USD,approved,purchase,chip,False,True,velocity_abuse,0.87,5271,689395,00,False,
tx_f00002373,2025-03-21T16:54:50.613747,card_001492,user_000766,merch_000000,loc_000166,device_001254,35.91,USD,approved,purchase,online,True,True,location_anomaly,0.82,8419,241741,00,False,
tx_f00002374,2025-03-25T01:36:02.000696,card_000370,user_000185,merch_000208,loc_000100,,73.77,USD,declined,purchase,swipe,False,True,merchant_fraud,0.75,9004,,05,True,exceeds_limit
tx_f00002375,2025-04-08T07:09:44.169303,card_000282,user_000139,merch_000039,loc_000124,device_001165,71.16,USD,declined,purchase,online,True,True,location_anomaly,0.82,8705,,05,True,security_violation
tx_f00002376,2025-04-15T13:25:17.867060,card_000718,user_000356,merch_000398,loc_000017,device_000394,1241.82,USD,approved,purchase,online,True,True,amount_anomaly,0.89,9287,795419,00,False,
tx_f00002377,2025-04-15T03:32:32.214889,card_001940,user_000992,merch_000435,loc_000036,device_000315,7461.18,USD,approved,purchase,online,True,True,amount_anomaly,0.97,1114,891276,00,False,
tx_f00002378,2025-04-06T07:22:06.271739,card_000943,user_000472,merch_000106,loc_000087,,540.62,USD,declined,purchase,manual_entry,False,True,identity_theft,0.76,7690,,05,True,invalid_card
tx_f00002379,2025-03-25T01:22:10.772034,card_000613,user_000304,merch_000280,loc_000196,,137.1,USD,declined,purchase,swipe,False,True,transaction_laundering,0.77,1511,,05,True,suspected_fraud
tx_f00002380,2025-04-03T01:28:27.791147,card_000727,user_000360,merch_000306,loc_000168,,31.59,USD,approved,purchase,chip,False,True,merchant_fraud,0.81,7186,382848,00,False,
tx_f00002381,2025-04-17T23:15:25.943029,card_001649,user_000844,merch_000145,loc_000040,device_000561,215.73,USD,approved,purchase,online,True,True,velocity_abuse,0.73,5863,553892,00,False,
tx_f00002382,2025-04-18T01:08:12.508061,card_001103,user_000557,merch_000413,loc_000141,device_000669,490.15,USD,declined,purchase,online,True,True,velocity_abuse,0.64,2249,,05,True,invalid_card
tx_f00002383,2025-04-06T02:14:40.563068,card_001729,user_000886,merch_000475,loc_000150,device_001093,85.9,USD,approved,purchase,online,True,True,velocity_abuse,0.84,8885,493733,00,False,
tx_f00002384,2025-04-11T01:43:51.899288,card_000225,user_000110,merch_000036,loc_000147,device_000916,94.96,USD,declined,purchase,online,True,True,account_takeover,0.83,7114,,05,True,invalid_card
tx_f00002385,2025-04-04T22:58:44.244766,card_000308,user_000151,merch_000493,loc_000169,device_000682,112.61,USD,declined,purchase,online,True,True,location_anomaly,0.81,3962,,05,True,security_violation
tx_f00002386,2025-03-28T02:27:41.344599,card_001459,user_000747,merch_000464,loc_000174,device_000467,16916.14,USD,declined,purchase,online,True,True,amount_anomaly,0.66,4617,,05,True,exceeds_limit
tx_f00002387,2025-04-11T01:19:51.299844,card_000933,user_000465,merch_000293,loc_000088,device_000688,21.79,USD,declined,purchase,online,True,True,card_not_present,0.56,3702,,05,True,insufficient_funds
tx_f00002388,2025-04-07T15:59:25.507766,card_001177,user_000593,merch_000482,loc_000145,device_000180,813.16,USD,approved,purchase,online,True,True,amount_anomaly,0.63,6322,270695,00,False,
tx_f00002389,2025-04-07T23:06:38.881148,card_001114,user_000562,merch_000260,loc_000102,device_000151,641.07,USD,approved,purchase,online,True,True,application_fraud,0.95,5306,465395,00,False,
tx_f00002390,2025-03-27T05:04:33.105445,card_001379,user_000702,merch_000429,loc_000186,,1825.89,USD,declined,purchase,swipe,False,True,amount_anomaly,0.59,4304,,05,True,exceeds_limit
tx_f00002391,2025-04-01T16:44:12.172216,card_001428,user_000729,merch_000077,loc_000138,device_001383,348.41,USD,approved,purchase,online,True,True,velocity_abuse,0.64,4214,729076,00,False,
tx_f00002392,2025-04-11T05:42:27.445030,card_000938,user_000468,merch_000123,loc_000181,,34.82,USD,declined,purchase,swipe,False,True,transaction_laundering,0.76,7656,,05,True,exceeds_limit
tx_f00002393,2025-04-14T19:52:51.745287,card_000574,user_000285,merch_000292,loc_000138,,629.42,USD,approved,purchase,contactless,False,True,merchant_fraud,0.39,4105,304573,00,False,
tx_f00002394,2025-04-10T21:22:42.328714,card_001860,user_000950,merch_000487,loc_000022,device_000257,205.46,USD,approved,purchase,online,True,True,transaction_laundering,0.51,7557,930928,00,False,
tx_f00002395,2025-04-16T22:29:52.539507,card_001074,user_000539,merch_000097,loc_000072,device_001060,93.17,USD,declined,purchase,online,True,True,identity_theft,0.84,3132,,05,True,security_violation
tx_f00002396,2025-04-13T07:54:00.945418,card_000138,user_000067,merch_000496,loc_000047,,416.45,USD,declined,purchase,swipe,False,True,amount_anomaly,0.66,1900,,05,True,security_violation
tx_f00002397,2025-04-11T18:14:09.480660,card_001784,user_000912,merch_000138,loc_000143,device_000774,2.17,USD,approved,purchase,online,True,True,card_testing,0.77,3835,900676,00,False,
tx_f00002398,2025-03-31T11:42:19.728439,card_000224,user_000109,merch_000206,loc_000099,,301.59,USD,declined,purchase,manual_entry,False,True,identity_theft,0.85,4287,,05,True,insufficient_funds
tx_f00002399,2025-04-11T16:52:36.212792,card_000381,user_000190,merch_000108,loc_000197,,70.97,USD,approved,purchase,chip,False,True,merchant_fraud,0.75,9971,986648,00,False,
tx_f00002400,2025-04-17T13:41:56.409733,card_000083,user_000037,merch_000037,loc_000195,,1044.2,USD,approved,purchase,swipe,False,True,application_fraud,0.7,1135,584002,00,False,
tx_f00002401,2025-03-22T07:31:46.780657,card_001556,user_000797,merch_000092,loc_000054,device_000657,63.33,USD,approved,purchase,online,True,True,account_takeover,0.95,1953,827910,00,False,
tx_f00002402,2025-04-06T23:52:41.961321,card_000923,user_000460,merch_000453,loc_000079,device_000318,27.98,USD,approved,purchase,online,True,True,merchant_fraud,0.75,5985,246413,00,False,
tx_f00002403,2025-03-28T17:53:24.946894,card_001030,user_000518,merch_000077,loc_000139,,135.19,USD,declined,purchase,chip,False,True,location_anomaly,0.75,4214,,05,True,insufficient_funds
tx_f00002404,2025-03-27T11:07:25.778606,card_000004,user_000002,merch_000000,loc_000003,device_001262,90.46,USD,approved,purchase,online,True,True,merchant_fraud,0.81,8419,616927,00,False,
tx_f00002405,2025-04-13T01:12:45.098065,card_001796,user_000918,merch_000240,loc_000135,device_000871,122.62,USD,approved,purchase,online,True,True,location_anomaly,0.71,7074,169610,00,False,
tx_f00002406,2025-04-11T17:32:42.095144,card_000095,user_000044,merch_000336,loc_000059,device_001230,8.37,USD,approved,purchase,online,True,True,transaction_laundering,0.32,2875,735461,00,False,
tx_f00002407,2025-04-03T09:42:36.815852,card_001395,user_000709,merch_000316,loc_000146,device_000688,25.48,USD,approved,purchase,online,True,True,card_not_present,0.76,9404,394528,00,False,
tx_f00002408,2025-04-15T08:15:05.348450,card_000752,user_000373,merch_000086,loc_000068,device_000469,67.37,USD,declined,purchase,online,True,True,account_takeover,0.55,8309,,05,True,suspected_fraud
tx_f00002409,2025-03-20T00:32:26.927817,card_001011,user_000508,merch_000242,loc_000107,,286.33,USD,approved,purchase,chip,False,True,identity_theft,0.91,8872,944100,00,False,
tx_f00002410,2025-04-04T14:55:40.593817,card_000860,user_000426,merch_000277,loc_000047,device_000234,202.3,USD,approved,purchase,online,True,True,account_takeover,0.79,9180,143928,00,False,
tx_f00002411,2025-03-19T14:50:40.470045,card_000097,user_000045,merch_000265,loc_000051,device_001022,14.3,USD,approved,purchase,online,True,True,transaction_laundering,0.98,7129,668379,00,False,
tx_f00002412,2025-04-09T03:35:26.232275,card_000887,user_000439,merch_000010,loc_000006,,6829.94,USD,approved,purchase,swipe,False,True,amount_anomaly,0.51,6040,230188,00,False,
tx_f00002413,2025-03-23T21:06:25.923254,card_000338,user_000167,merch_000466,loc_000071,device_001190,135.16,USD,approved,purchase,online,True,True,identity_theft,0.73,1960,567689,00,False,
tx_f00002414,2025-04-11T14:37:59.566233,card_001023,user_000513,merch_000426,loc_000008,device_001315,74.71,USD,declined,purchase,online,True,True,transaction_laundering,0.82,8328,,05,True,suspected_fraud
tx_f00002415,2025-04-10T05:41:12.767536,card_001000,user_000502,merch_000344,loc_000046,device_000390,311.72,USD,declined,purchase,online,True,True,identity_theft,0.74,9427,,05,True,exceeds_limit
tx_f00002416,2025-03-22T19:18:01.584878,card_000717,user_000356,merch_000283,loc_000040,device_000611,2.47,USD,declined,purchase,online,True,True,card_testing,0.87,3917,,05,True,insufficient_funds
tx_f00002417,2025-03-23T23:40:38.514158,card_000436,user_000217,merch_000221,loc_000126,device_000464,3011.02,USD,approved,purchase,online,True,True,amount_anomaly,0.55,4522,859708,00,False,
tx_f00002418,2025-03-24T03:48:31.820761,card_001445,user_000740,merch_000150,loc_000151,,604.18,USD,approved,purchase,manual_entry,False,True,amount_anomaly,0.56,2960,288028,00,False,
tx_f00002419,2025-04-11T12:20:46.776943,card_000519,user_000257,merch_000125,loc_000153,device_000545,23.01,USD,declined,purchase,online,True,True,account_takeover,0.56,7004,,05,True,invalid_card
tx_f00002420,2025-04-05T07:18:14.502275,card_001155,user_000583,merch_000217,loc_000102,device_001177,2005.62,USD,declined,purchase,online,True,True,amount_anomaly,0.82,4384,,05,True,suspected_fraud
tx_f00002421,2025-03-29T00:15:17.727313,card_000915,user_000455,merch_000459,loc_000095,device_000235,24.71,USD,approved,purchase,online,True,True,account_takeover,0.57,1828,511483,00,False,
tx_f00002422,2025-04-12T10:05:44.901574,card_001305,user_000662,merch_000009,loc_000149,device_000318,2.72,USD,declined,purchase,online,True,True,card_testing,0.57,5579,,05,True,invalid_card
tx_f00002423,2025-04-12T23:38:47.021810,card_000111,user_000052,merch_000000,loc_000027,device_001491,2100.86,USD,approved,purchase,online,True,True,amount_anomaly,0.45,8419,703266,00,False,
tx_f00002424,2025-04-07T22:01:41.500371,card_000818,user_000406,merch_000450,loc_000163,device_001184,2519.06,USD,approved,purchase,online,True,True,amount_anomaly,0.78,8697,177798,00,False,
tx_f00002425,2025-04-14T18:53:13.059485,card_001137,user_000573,merch_000040,loc_000053,device_000716,6.38,USD,approved,purchase,online,True,True,card_testing,0.36,9569,566223,00,False,
tx_f00002426,2025-04-17T15:48:58.350573,card_000079,user_000035,merch_000269,loc_000157,device_000507,3427.91,USD,declined,purchase,online,True,True,application_fraud,0.3,6933,,05,True,suspected_fraud
tx_f00002427,2025-04-08T21:58:33.202315,card_000569,user_000282,merch_000413,loc_000185,device_000914,216.89,USD,approved,purchase,online,True,True,account_takeover,0.67,2249,478868,00,False,
tx_f00002428,2025-03-30T15:42:17.617588,card_000575,user_000286,merch_000133,loc_000017,device_000558,1.77,USD,approved,purchase,online,True,True,card_testing,0.69,7173,873410,00,False,
tx_f00002429,2025-03-26T21:01:18.939413,card_000941,user_000471,merch_000369,loc_000161,,111.27,USD,approved,purchase,manual_entry,False,True,velocity_abuse,0.6,4558,974783,00,False,
tx_f00002430,2025-03-28T15:05:40.604580,card_000315,user_000154,merch_000368,loc_000082,device_000281,110.61,USD,declined,purchase,online,True,True,identity_theft,0.85,9738,,05,True,security_violation
tx_f00002431,2025-04-11T23:22:43.653717,card_001336,user_000678,merch_000108,loc_000090,,1197.34,USD,declined,purchase,swipe,False,True,amount_anomaly,0.75,9971,,05,True,exceeds_limit
tx_f00002432,2025-03-25T02:10:31.738743,card_000177,user_000087,merch_000189,loc_000097,device_000832,107.5,USD,approved,purchase,online,True,True,account_takeover,0.9,2202,634286,00,False,
tx_f00002433,2025-04-09T16:25:20.966295,card_000224,user_000109,merch_000170,loc_000180,device_001114,27.82,USD,approved,purchase,online,True,True,transaction_laundering,0.63,1377,386368,00,False,
tx_f00002434,2025-04-01T06:23:13.475310,card_000168,user_000084,merch_000264,loc_000138,,27.62,USD,approved,purchase,contactless,False,True,transaction_laundering,0.83,8992,756504,00,False,
tx_f00002435,2025-04-09T16:43:50.256516,card_001579,user_000807,merch_000056,loc_000036,,2987.31,USD,declined,purchase,manual_entry,False,True,application_fraud,0.69,6311,,05,True,invalid_card
tx_f00002436,2025-03-20T08:42:54.124999,card_000497,user_000248,merch_000302,loc_000152,device_000858,131.93,USD,approved,purchase,online,True,True,account_takeover,0.84,5332,970739,00,False,
tx_f00002437,2025-03-21T09:01:32.353961,card_000210,user_000101,merch_000079,loc_000072,device_000588,3877.34,USD,declined,purchase,online,True,True,application_fraud,0.73,4601,,05,True,invalid_card
tx_f00002438,2025-04-06T02:29:55.857992,card_001828,user_000934,merch_000468,loc_000110,,81.44,USD,approved,purchase,contactless,False,True,merchant_fraud,0.33,4020,685310,00,False,
tx_f00002439,2025-04-06T00:03:57.280912,card_001491,user_000765,merch_000156,loc_000049,,965.64,USD,approved,purchase,manual_entry,False,True,amount_anomaly,0.68,9625,602157,00,False,
tx_f00002440,2025-04-12T07:36:03.364280,card_000413,user_000206,merch_000402,loc_000151,device_001319,63.34,USD,approved,purchase,online,True,True,account_takeover,0.52,9524,442828,00,False,
tx_f00002441,2025-04-17T23:38:50.907830,card_000029,user_000012,merch_000047,loc_000066,,349.0,USD,approved,purchase,chip,False,True,amount_anomaly,0.8,1843,672811,00,False,
tx_f00002442,2025-04-17T17:07:12.556015,card_000977,user_000491,merch_000072,loc_000076,device_001207,97.51,USD,declined,purchase,online,True,True,location_anomaly,0.58,8531,,05,True,invalid_card
tx_f00002443,2025-04-14T21:12:19.759574,card_000587,user_000293,merch_000326,loc_000120,device_000688,64.93,USD,approved,purchase,online,True,True,card_not_present,0.52,8909,695790,00,False,
tx_f00002444,2025-03-20T10:58:38.965275,card_000330,user_000162,merch_000380,loc_000161,device_001141,145.17,USD,approved,purchase,online,True,True,location_anomaly,0.84,7829,135006,00,False,
tx_f00002445,2025-03-31T10:13:10.634861,card_000178,user_000087,merch_000242,loc_000032,,104.07,USD,approved,purchase,manual_entry,False,True,location_anomaly,0.65,8872,714324,00,False,
tx_f00002446,2025-04-07T13:59:02.686595,card_001325,user_000673,merch_000423,loc_000105,,1686.66,USD,approved,purchase,chip,False,True,application_fraud,0.79,3252,965467,00,False,
tx_f00002447,2025-04-08T11:02:12.419429,card_000036,user_000016,merch_000327,loc_000048,device_001308,6776.87,USD,declined,purchase,online,True,True,amount_anomaly,0.88,2536,,05,True,invalid_card
tx_f00002448,2025-03-24T04:12:59.874052,card_001076,user_000540,merch_000131,loc_000183,device_000371,27.47,USD,approved,purchase,online,True,True,transaction_laundering,0.37,2244,438402,00,False,
tx_f00002449,2025-04-02T08:43:59.201856,card_000847,user_000420,merch_000277,loc_000164,device_001039,69.94,USD,approved,purchase,online,True,True,location_anomaly,0.72,9180,950041,00,False,
tx_f00002450,2025-03-20T04:28:28.613205,card_000257,user_000129,merch_000494,loc_000179,device_000547,1420.58,USD,approved,purchase,online,True,True,amount_anomaly,0.95,3499,414406,00,False,
tx_f00002451,2025-04-14T16:20:50.764191,card_000837,user_000415,merch_000227,loc_000032,device_000581,145.41,USD,approved,purchase,online,True,True,account_takeover,0.87,7539,833974,00,False,
tx_f00002452,2025-04-03T00:04:30.565490,card_001380,user_000702,merch_000088,loc_000080,device_000688,13.15,USD,approved,purchase,online,True,True,card_not_present,0.6,5610,431704,00,False,
tx_f00002453,2025-03-24T18:24:58.250427,card_001544,user_000791,merch_000332,loc_000065,device_000024,210.67,USD,approved,purchase,online,True,True,identity_theft,0.43,2365,524771,00,False,
tx_f00002454,2025-04-05T21:13:23.283442,card_000237,user_000118,merch_000470,loc_000159,device_000823,374.76,USD,declined,purchase,online,True,True,velocity_abuse,0.82,1208,,05,True,invalid_card
tx_f00002455,2025-04-16T04:57:56.648095,card_001251,user_000632,merch_000146,loc_000131,,86.58,USD,declined,purchase,chip,False,True,transaction_laundering,0.6,2635,,05,True,insufficient_funds
tx_f00002456,2025-03-31T19:07:25.258561,card_001072,user_000538,merch_000340,loc_000111,,20.21,USD,approved,purchase,manual_entry,False,True,merchant_fraud,0.83,6441,412368,00,False,
tx_f00002457,2025-04-15T14:40:48.684931,card_000215,user_000103,merch_000071,loc_000172,device_000259,147.69,USD,approved,purchase,online,True,True,velocity_abuse,0.81,7043,408765,00,False,
tx_f00002458,2025-03-27T23:10:54.859222,card_000275,user_000137,merch_000390,loc_000184,device_000688,29.14,USD,approved,purchase,online,True,True,card_not_present,0.9,9841,688737,00,False,
tx_f00002459,2025-03-24T23:38:51.897040,card_000390,user_000194,merch_000442,loc_000065,device_000625,588.22,USD,declined,purchase,online,True,True,application_fraud,0.57,2689,,05,True,security_violation
tx_f00002460,2025-04-16T06:17:23.662620,card_001591,user_000814,merch_000373,loc_000163,device_001396,271.04,USD,declined,purchase,online,True,True,velocity_abuse,0.67,7775,,05,True,suspected_fraud
tx_f00002461,2025-04-14T09:20:12.750189,card_000924,user_000460,merch_000442,loc_000183,device_000547,7648.37,USD,approved,purchase,online,True,True,amount_anomaly,0.92,2689,399658,00,False,
tx_f00002462,2025-03-28T01:55:10.565597,card_000533,user_000265,merch_000451,loc_000010,,27.52,USD,declined,purchase,contactless,False,True,transaction_laundering,0.88,8114,,05,True,invalid_card
tx_f00002463,2025-03-30T06:46:19.059709,card_000156,user_000077,merch_000288,loc_000011,,13.31,USD,approved,purchase,chip,False,True,transaction_laundering,0.68,6833,157771,00,False,
tx_f00002464,2025-04-06T16:00:35.615263,card_001581,user_000808,merch_000154,loc_000181,device_000041,2.02,USD,approved,purchase,online,True,True,card_testing,0.86,1375,472088,00,False,
tx_f00002465,2025-04-08T01:54:31.544236,card_001403,user_000714,merch_000486,loc_000015,,1042.1,USD,declined,purchase,manual_entry,False,True,amount_anomaly,0.59,4680,,05,True,security_violation
tx_f00002466,2025-03-31T22:19:57.186422,card_001076,user_000540,merch_000144,loc_000166,,98.27,USD,declined,purchase,contactless,False,True,identity_theft,0.72,6254,,05,True,security_violation
tx_f00002467,2025-04-03T08:56:29.821587,card_000919,user_000458,merch_000361,loc_000100,device_000555,361.65,USD,declined,purchase,online,True,True,velocity_abuse,0.69,8495,,05,True,exceeds_limit
tx_f00002468,2025-04-14T23:32:29.559597,card_001288,user_000653,merch_000386,loc_000004,device_001330,416.19,USD,approved,purchase,online,True,True,velocity_abuse,0.57,7164,931916,00,False,
tx_f00002469,2025-03-31T01:07:05.522121,card_001126,user_000568,merch_000073,loc_000025,device_001120,5973.63,USD,approved,purchase,online,True,True,amount_anomaly,0.82,4542,294080,00,False,
tx_f00002470,2025-04-10T05:28:39.940616,card_000106,user_000051,merch_000190,loc_000156,device_001020,3066.25,USD,approved,purchase,online,True,True,application_fraud,0.66,1782,857323,00,False,
tx_f00002471,2025-04-04T18:20:53.065475,card_001564,user_000800,merch_000280,loc_000010,device_000056,59.06,USD,approved,purchase,online,True,True,transaction_laundering,0.78,1511,862147,00,False,
tx_f00002472,2025-03-31T11:44:01.526475,card_001919,user_000983,merch_000330,loc_000044,device_000688,8.52,USD,approved,purchase,online,True,True,card_not_present,0.49,3651,846548,00,False,
tx_f00002473,2025-04-14T08:09:21.662924,card_001760,user_000901,merch_000138,loc_000197,,9.31,USD,declined,purchase,manual_entry,False,True,location_anomaly,0.64,3835,,05,True,invalid_card
tx_f00002474,2025-03-25T15:54:46.748804,card_001383,user_000703,merch_000386,loc_000132,,4615.36,USD,declined,purchase,swipe,False,True,application_fraud,0.85,7164,,05,True,insufficient_funds
tx_f00002475,2025-04-18T06:37:11.933244,card_000237,user_000118,merch_000034,loc_000107,device_000969,530.71,USD,declined,purchase,online,True,True,identity_theft,0.61,4345,,05,True,insufficient_funds
tx_f00002476,2025-04-06T10:34:19.570038,card_001487,user_000762,merch_000120,loc_000163,,1542.04,USD,approved,purchase,manual_entry,False,True,amount_anomaly,0.71,4079,551538,00,False,
tx_f00002477,2025-04-09T02:35:41.565279,card_000975,user_000489,merch_000255,loc_000136,device_000364,138.58,USD,approved,purchase,online,True,True,location_anomaly,0.6,5352,699298,00,False,
tx_f00002478,2025-03-25T14:39:51.979997,card_000989,user_000498,merch_000340,loc_000010,device_000688,83.27,USD,approved,purchase,online,True,True,card_not_present,0.83,6441,396521,00,False,
tx_f00002479,2025-04-12T09:54:50.003983,card_001679,user_000860,merch_000137,loc_000138,,2511.65,USD,approved,purchase,contactless,False,True,application_fraud,0.83,5230,660129,00,False,
tx_f00002480,2025-03-24T19:27:15.054829,card_000661,user_000329,merch_000353,loc_000012,,2635.0,USD,declined,purchase,manual_entry,False,True,amount_anomaly,0.62,1195,,05,True,security_violation
tx_f00002481,2025-04-16T01:21:51.405630,card_001228,user_000620,merch_000415,loc_000053,device_001119,3.51,USD,approved,purchase,online,True,True,card_testing,0.43,8764,321610,00,False,
tx_f00002482,2025-04-17T06:30:21.101064,card_000989,user_000498,merch_000410,loc_000105,device_000295,2.75,USD,declined,purchase,online,True,True,card_testing,0.7,6341,,05,True,invalid_card
tx_f00002483,2025-03-30T23:19:58.566303,card_001855,user_000948,merch_000098,loc_000148,device_001331,145.56,USD,approved,purchase,online,True,True,merchant_fraud,0.95,1220,370104,00,False,
tx_f00002484,2025-03-20T10:02:53.081199,card_000365,user_000181,merch_000306,loc_000163,,52.41,USD,approved,purchase,swipe,False,True,merchant_fraud,0.68,7186,160636,00,False,
tx_f00002485,2025-04-06T19:49:23.051578,card_000566,user_000281,merch_000184,loc_000109,,210.71,USD,approved,purchase,contactless,False,True,merchant_fraud,0.76,7261,836402,00,False,
tx_f00002486,2025-04-10T04:52:18.323264,card_001615,user_000827,merch_000292,loc_000099,,120.03,USD,approved,purchase,manual_entry,False,True,merchant_fraud,0.84,4105,716858,00,False,
tx_f00002487,2025-04-03T03:44:37.929202,card_000840,user_000416,merch_000269,loc_000121,device_000373,144.64,USD,approved,purchase,online,True,True,velocity_abuse,0.76,6933,550444,00,False,
tx_f00002488,2025-03-26T20:58:04.632277,card_000693,user_000342,merch_000333,loc_000060,device_000532,103.42,USD,approved,purchase,online,True,True,location_anomaly,0.98,4779,655877,00,False,
tx_f00002489,2025-04-17T11:15:36.910897,card_000259,user_000130,merch_000458,loc_000098,device_000005,31.84,USD,declined,purchase,online,True,True,transaction_laundering,0.82,5863,,05,True,security_violation
tx_f00002490,2025-04-14T09:15:40.165661,card_000873,user_000432,merch_000098,loc_000032,device_000337,120.18,USD,declined,purchase,online,True,True,transaction_laundering,0.69,1220,,05,True,insufficient_funds
tx_f00002491,2025-04-05T03:29:38.004557,card_001923,user_000985,merch_000458,loc_000107,device_001096,167.05,USD,approved,purchase,online,True,True,transaction_laundering,0.74,5863,107305,00,False,
tx_f00002492,2025-03-24T11:01:08.941917,card_001380,user_000702,merch_000298,loc_000011,,205.86,USD,approved,purchase,manual_entry,False,True,transaction_laundering,0.86,1180,215265,00,False,
tx_f00002493,2025-04-14T08:20:49.556318,card_000916,user_000455,merch_000130,loc_000014,device_000944,113.62,USD,approved,purchase,online,True,True,identity_theft,0.79,1948,108382,00,False,
tx_f00002494,2025-04-08T09:12:31.771342,card_001394,user_000708,merch_000243,loc_000127,device_001037,377.76,USD,declined,purchase,online,True,True,velocity_abuse,0.97,2639,,05,True,invalid_card
tx_f00002495,2025-04-15T06:45:16.562200,card_001887,user_000965,merch_000237,loc_000028,device_001011,102.71,USD,approved,purchase,online,True,True,merchant_fraud,0.75,4563,259274,00,False,
tx_f00002496,2025-03-29T02:31:55.030128,card_000424,user_000213,merch_000115,loc_000106,device_000518,29.03,USD,approved,purchase,online,True,True,merchant_fraud,0.36,1897,798396,00,False,
tx_f00002497,2025-03-30T02:00:39.389265,card_000621,user_000308,merch_000079,loc_000036,,527.14,USD,declined,purchase,manual_entry,False,True,application_fraud,0.9,4601,,05,True,insufficient_funds
tx_f00002498,2025-03-21T00:59:06.222027,card_001894,user_000969,merch_000298,loc_000173,device_000059,147.17,USD,approved,purchase,online,True,True,transaction_laundering,0.77,1180,303491,00,False,
tx_f00002499,2025-04-03T12:51:49.334920,card_000043,user_000018,merch_000394,loc_000002,device_000688,203.26,USD,declined,purchase,online,True,True,card_not_present,0.58,1451,,05,True,invalid_card
tx_f00002500,2025-04-08T01:44:17.666298,card_000377,user_000188,merch_000200,loc_000094,device_000438,2802.41,USD,approved,purchase,online,True,True,amount_anomaly,0.8,1683,154332,00,False,
tx_f00002501,2025-03-24T14:01:19.592706,card_001160,user_000586,merch_000301,loc_000092,device_000307,674.21,USD,declined,purchase,online,True,True,application_fraud,0.94,3973,,05,True,insufficient_funds
tx_f00002502,2025-04-13T21:05:34.590750,card_001495,user_000767,merch_000294,loc_000196,,13.74,USD,approved,purchase,swipe,False,True,merchant_fraud,0.71,8081,706495,00,False,
tx_f00002503,2025-04-10T02:53:23.957049,card_000982,user_000493,merch_000018,loc_000072,,12.73,USD,approved,purchase,swipe,False,True,merchant_fraud,0.78,2156,756333,00,False,
tx_f00002504,2025-04-04T09:19:32.241355,card_001912,user_000979,merch_000144,loc_000134,,327.28,USD,declined,purchase,chip,False,True,velocity_abuse,0.39,6254,,05,True,security_violation
tx_f00002505,2025-03-20T17:43:29.273666,card_001095,user_000553,merch_000496,loc_000181,device_001246,1705.05,USD,declined,purchase,online,True,True,amount_anomaly,0.53,1900,,05,True,invalid_card
tx_f00002506,2025-04-08T05:55:48.030730,card_000440,user_000219,merch_000039,loc_000152,device_000391,7.75,USD,approved,purchase,online,True,True,card_testing,0.9,8705,276547,00,False,
tx_f00002507,2025-03-22T23:34:54.098981,card_000086,user_000039,merch_000216,loc_000117,device_001315,515.2,USD,approved,purchase,online,True,True,application_fraud,0.66,4892,342490,00,False,
tx_f00002508,2025-03-28T19:16:35.079726,card_000770,user_000382,merch_000466,loc_000076,device_000332,40.08,USD,approved,purchase,online,True,True,location_anomaly,0.72,1960,918204,00,False,
tx_f00002509,2025-04-10T16:05:44.162453,card_000354,user_000176,merch_000236,loc_000080,,183.96,USD,declined,purchase,manual_entry,False,True,velocity_abuse,0.62,2400,,05,True,suspected_fraud
tx_f00002510,2025-03-29T03:20:10.179713,card_001545,user_000792,merch_000019,loc_000096,device_001319,1278.15,USD,approved,purchase,online,True,True,amount_anomaly,0.48,5377,411484,00,False,
tx_f00002511,2025-03-28T01:04:43.336485,card_001458,user_000747,merch_000167,loc_000159,,22.45,USD,approved,purchase,swipe,False,True,location_anomaly,0.66,8587,241512,00,False,
tx_f00002512,2025-04-06T14:12:42.760644,card_000934,user_000466,merch_000412,loc_000134,device_001439,235.36,USD,declined,purchase,online,True,True,identity_theft,0.95,3612,,05,True,exceeds_limit
